"id"	"title"	"old_field"	"label"	"field"	"ig_winner"	"field_num"
2260	"Infrared analysis of bones in magnesium-deficient rats treated with vitamin K2"	"medicine"	0	"medicine"	0	3
784	"Scratch and Sniff: The Dynamic Duo."	"humanities"	1	"neuroscience"	0	4
3294	"Inhibition of Return Impairs Phosphene Detection"	"neuroscience"	0	"neuroscience"	0	4
525	"Tempo and Loudness Analysis of a Continuous 28-Hour Performance of Erik Satie's Composition ""Vexations""."	"humanities"	1	"neuroscience"	0	4
3331	"Age-related changes in rhythmically bursting activity in the medial septum of rats"	"neuroscience"	0	"neuroscience"	0	4
1655	"Serotonergic Stimulation of Prolactin Release in the Young Turkey (Meleagris gallopavo)"	"biology"	1	"bio_env"	0	1
954	"Taming the measurement monster"	"medicine"	1	"medicine"	0	3
417	"Foot orgasm syndrome: a case report in a woman."	"psychology"	1	"neuroscience"	0	4
693	"Vegemite as a Marker of National Identity"	"humanities"	1	"neuroscience"	0	4
1617	"Frequency of Pubic Hair Transfer During Sexual Intercourse."	"medicine"	1	"medicine"	0	3
780	"Size of Halloween witch drawings prior to, on, and after Halloween"	"humanities"	1	"neuroscience"	0	4
2700	"Fronto-parietal coupling of brain rhythms in mild cognitive impairment: A multicentric EEG study"	"neuroscience"	0	"neuroscience"	0	4
2642	"To feed or what to feed in cirrhosis?"	"medicine"	0	"medicine"	0	3
2195	"Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects"""	"medicine"	0	"medicine"	0	3
2694	"Detection of a novel immunoreactive endomorphin 2-like peptide in rat brain extracts"	"neuroscience"	0	"neuroscience"	0	4
727	"Queasiness: An Informal Look"	"psychology"	1	"neuroscience"	0	4
1649	"Familial Sinistrals Avoid Exact Numbers"	"psychology"	1	"neuroscience"	0	4
1978	"Power and Time Allocation Between Multiple Channels in Cognitive Radio Networks"	"exact_eng"	0	"exact_eng"	0	2
1996	"ASIC-based acoustic echo-canceller board for VME bus"	"exact_eng"	0	"exact_eng"	0	2
1513	"Irritability Acute Alcohol Consumption and Aggressive Behavior in Men and Women"	"medicine"	1	"medicine"	0	3
862	"Didgeridoo Playing as Alternative Treatmentfor Obstructive Sleep Apnoea Syndrome: Randomised Controlled Trial"	"humanities"	1	"medicine"	0	3
1449	"Two-dimensional Atomic Crystals"	"physics"	1	"exact_eng"	0	2
3083	"Decoupling of BOLD amplitude and pattern classification of orientation-selective activity in human visual cortex"	"neuroscience"	0	"neuroscience"	0	4
2614	"Comment on 'Overprescribing of antibiotics by UK ophthalmologists"""	"medicine"	0	"medicine"	0	3
438	"A Human Experiment in Nerve Division."	"medicine"	1	"medicine"	0	3
1957	"A Compact and Low-Profile Loop Antenna With Multiband Operation for Ultra-Thin Smartphones"	"exact_eng"	0	"exact_eng"	0	2
2035	"On the Use of Clustering Algorithms for Message Scheduling in WDM Star Networks"	"exact_eng"	0	"exact_eng"	0	2
2416	"The piano plague: the nineteenth-century medical critique of female musical education."	"medicine"	0	"medicine"	0	3
2088	"Photonic microwave filter with negative coefficients based on WDM techniques"	"exact_eng"	0	"exact_eng"	0	2
2705	"Development and functional organization of spinal locomotor circuits"	"neuroscience"	0	"neuroscience"	0	4
3275	"Specialization for written words over objects in the visual cortex"	"neuroscience"	0	"neuroscience"	0	4
2586	"Telomere length of donors influences granulocyte recovery in children after hematopoietic stem cell transplantation"	"medicine"	0	"medicine"	0	3
798	"Testing Acaricide Susceptibility of the Brown Dog Tick Rhipicephalus sanguineus (Latreille 1806). II Teabag Method."	"medicine"	1	"medicine"	0	3
934	"Methylation-based enrichment facilitates low-cost, noninvasive genomic scale sequencing of populations from feces"	"biology"	1	"bio_env"	0	1
2101	"Cable-Capacitance Discharge Time With and Without the Application of Grounding Device"	"exact_eng"	0	"exact_eng"	0	2
999	"Can People Distinguish Pate From Dog Food?"	"psychology"	1	"neuroscience"	0	4
2174	"Blood products use in France: a nationwide cross-sectional survey."	"medicine"	0	"medicine"	0	3
757	"Arthroscopic removal of a plastic soft drink bottle cap in the knee: a case report."	"medicine"	1	"medicine"	0	3
1989	"Temporal and Spatial Load Management Methods for Cost and Emission Reduction"	"exact_eng"	0	"exact_eng"	0	2
3309	"Delay estimation for cortico-peripheral relations"	"neuroscience"	0	"neuroscience"	0	4
1588	"Unpopular, overweight, and socially inept: reconsidering the stereotype of online gamers."	"humanities"	1	"neuroscience"	0	4
239	"The Nose of the Jew and the Quadratus Labii Superioris Muscle"	"genetics"	1	"medicine"	0	3
1753	"The first revision of the carnivorous land snail family Streptaxidae in Laos, with description of three new species (Pulmonata, Stylommatophora, Streptaxidae)"	"bio_env"	0	"bio_env"	0	1
532	"An Ode to Substance Use(r) Intervention Failure(s): SUIF"	"medicine"	1	"medicine"	0	3
601	"Identity Announcement in Mass Society: The T-shirt."	"humanities"	1	"neuroscience"	0	4
2932	"The use of automated parameter searches to improve ion channel kinetics for neural modeling"	"neuroscience"	0	"neuroscience"	0	4
292	"Miniature Crime Scenes: A Novel Use in Crime Seminars"	"humanities"	1	"neuroscience"	0	4
309	"Do nice guys--and gals--really finish last? The joint effects of sex and agreeableness on income."	"psychology"	1	"neuroscience"	0	4
2938	"Voxel-based gray and white matter morphometry correlates of hallucinations in schizophrenia: The superior temporal gyrus does not stand alone"	"neuroscience"	0	"neuroscience"	0	4
2584	"Kairomones and their use for management of entomophagous insects"	"medicine"	0	"medicine"	0	3
2399	"Randomized comparison of everolimus-eluting stent versus sirolimus-eluting stent implantation for de novo coronary artery disease in patients with diabetes mellitus (ESSENCE-DIABETES): results from the ESSENCE-DIABETES trial."	"medicine"	0	"medicine"	0	3
2497	"Clinical significance of low voltage in asymptomatic patients with pericardial effusion free of heart disease."	"medicine"	0	"medicine"	0	3
955	"Courtship Behaviour of Ostriches Towards Humans Under Farming Conditions in Britain."	"biology"	1	"bio_env"	0	1
1924	"Shape and efficiency of wood ant foraging networks"	"bio_env"	0	"bio_env"	0	1
2103	"Developing a least squares support vector machine for estimating the blast-induced flyrock"	"exact_eng"	0	"exact_eng"	0	2
293	"Some Useful Morphologic Factors in Racial Anatomy"	"biology"	1	"bio_env"	0	1
247	"Irrelevant events affect voters' evaluations of government performance."	"psychology"	1	"neuroscience"	0	4
3290	"Neural Correlates for Feeling-of-Knowing An fMRI Parametric Analysis"	"neuroscience"	0	"neuroscience"	0	4
3029	"Continuum model for tubulin-driven neurite elongation"	"neuroscience"	0	"neuroscience"	0	4
3199	"Role of oxidative stress in epileptic seizures"	"neuroscience"	0	"neuroscience"	0	4
1132	"Interruptions in Political Interviews: A Study of Margaret Thatcher and Neil Kinnock"	"psychology"	1	"neuroscience"	0	4
2307	"The accuracy of home monitoring to detect disease activity during maintenance therapy for neovascular ARMD"	"medicine"	0	"medicine"	0	3
1540	"Inequality and the Redistributive Effects of Public Education Funding."	"economics"	1	"neuroscience"	0	4
1479	"Public health surveillance of dental pain via Twitter."	"medicine"	1	"medicine"	0	3
1669	"An Investigation for Determining the Optimum Length of Chopsticks"	"mathematics"	1	"exact_eng"	0	2
2320	"Postinflammatory mitral and aortic valve prolapse: a clinical and pathological study."	"medicine"	0	"medicine"	0	3
242	"Digit Ratios Predict Polygyny in Early Apes, Ardipithecus, Neanderthals and early Modern Humans But Not in Australopithecus"	"biology"	1	"bio_env"	0	1
343	"Is that a bathtub in your kitchen?"	"psychology"	1	"neuroscience"	0	4
2075	"Sampled-Data $H^{2}$ Optimization of Systems With I/O Delays via Analog Loop Shifting"	"exact_eng"	0	"exact_eng"	0	2
1806	"Selective behaviour of a tench, Tinca tinca (L.), stock in different light-substrate combined conditions"	"bio_env"	0	"bio_env"	0	1
321	"Is bacteriophage phi X174 DNA a message from an extraterrestrial intelligence?"	"physics"	1	"exact_eng"	0	2
2637	"Care Coordination in a Medical Home in Post-Katrina New Orleans: Lessons Learned"	"medicine"	0	"medicine"	0	3
1538	"Child's Play: A Distorting Factor in Archaeological Distribution"	"humanities"	1	"neuroscience"	0	4
1997	"Lower Limb Wearable Capacitive Sensing and Its Applications to Recognizing Human Gaits"	"exact_eng"	0	"exact_eng"	0	2
367	"Do Ethicists Steal More Books?"	"humanities"	1	"neuroscience"	0	4
732	"Ear Asymmetry in Telephone-Listening Behavior."	"psychology"	1	"neuroscience"	0	4
1895	"Leaf spot of loquat (Eriobotrya japonica) caused by Pseudocercospora eriobotryae in Brazil"	"bio_env"	0	"bio_env"	0	1
900	"chlear development: hair cells don their wigs and get wired"	"psychology"	1	"neuroscience"	0	4
2148	"Transanal total mesorectal excision: dissection tips using 'O""s and 'triangles"""	"medicine"	0	"medicine"	0	3
258	"Presence of pathogenic bacteria in ice cubes and evaluation of their survival in different systems"	"biology"	1	"bio_env"	0	1
392	"Women's hairstyle and men's behavior: A field experiment."	"psychology"	1	"neuroscience"	0	4
2212	"Limited resection for early esophageal cancer?"	"medicine"	0	"medicine"	0	3
624	"Burial of piglet carcasses in cement: a study of macroscopic and microscopic alterations on an animal model."	"chemistry"	1	"medicine"	0	3
1956	"Single-event upset in flip-chip SRAM induced by through-wafer, two-photon absorption"	"exact_eng"	0	"exact_eng"	0	2
1190	"Older male vs. younger female: a lawsuit waiting to happen"	"humanities"	1	"neuroscience"	0	4
473	"Beer and Obesity: A Cross-sectional Study"	"medicine"	1	"medicine"	0	3
2118	"A New Efficient Approach to Search for All Multi-State Minimal Cuts"	"exact_eng"	0	"exact_eng"	0	2
1000	"The relationships among height, penile length, and foot size"	"medicine"	1	"medicine"	0	3
3308	"Age-related temporal-spatial dynamic ERP changes during sentence comprehension"	"neuroscience"	0	"neuroscience"	0	4
2926	"Functional diversity of astrocytes in neural circuit regulation"	"neuroscience"	0	"neuroscience"	0	4
1052	"Passage of feed through the adult rooster"	"medicine"	1	"medicine"	0	3
1265	"Can Sexual Intercourse Be an Alternative Therapy for Distal Ureteral Stones? A Prospective, Randomized, Controlled Study."	"medicine"	1	"medicine"	0	3
2788	"The eyes have it: the role of attention in cognitive reappraisal of social stimuli."	"neuroscience"	0	"neuroscience"	0	4
1550	"Changes in salivary testosterone concentrations and subsequent voluntary squat performance following the presentation of short video clips."	"psychology"	1	"neuroscience"	0	4
2122	"Current Distribution in Skeletal Muscle Activated by Functional Electrical Stimulation: Image-Series Formulation and Isometric Recruitment Curve"	"exact_eng"	0	"exact_eng"	0	2
2132	"Reply: Is the instantaneous wave-free ratio equivalent to fractional flow reserve?"	"medicine"	0	"medicine"	0	3
2474	"Quantitative chimerism: an independent acute leukemia prognosis indicator following allogeneic hematopoietic SCT"	"medicine"	0	"medicine"	0	3
1986	"Heterogeneous cloud radio access networks: a new perspective for enhancing spectral and energy efficiencies"	"exact_eng"	0	"exact_eng"	0	2
3151	"Mapping Behavioral Repertoire onto the Cortex"	"neuroscience"	0	"neuroscience"	0	4
2738	"Estimating the transfer function from neuronal activity to BOLD using simultaneous EEG-fMRI"	"neuroscience"	0	"neuroscience"	0	4
1341	"Randomized trial of 5 dollars versus 10 dollars monetary incentives, envelope size, and candy to increase physician response rates to mailed questionnaires."	"psychology"	1	"neuroscience"	0	4
2778	"Distinct neural mechanisms underlie the success, precision, and vividness of episodic memory"	"neuroscience"	0	"neuroscience"	0	4
475	"Here comes Santa Claus: what is the evidence?"	"humanities"	1	"neuroscience"	0	4
3048	"Neural Correlates of the Left-Visual-Field Superiority in Face Perception Appear at Multiple Stages of Face Processing"	"neuroscience"	0	"neuroscience"	0	4
2923	"Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis"	"neuroscience"	0	"neuroscience"	0	4
361	"Hemispheric Asymmetry for the Auditory Recognition of True and False Statements."	"psychology"	1	"neuroscience"	0	4
2463	"Das Klinische Ethik-Komitee (KEK) im Spannungsfeld zwischen Krankenhaus-Zertifizierung, Moralpragmatik und wissenschaftlichem Anspruch"	"medicine"	0	"medicine"	0	3
2885	"Sensorimotor Learning Biases Choice Behavior: A Learning Neural Field Model for Decision Making"	"neuroscience"	0	"neuroscience"	0	4
359	"Would You Do as a Robot Commands? An Obedience Study for Human-Robot Interaction"	"cs"	1	"exact_eng"	0	2
3010	"Inhibition of Nitric Oxide Synthase Impairs a Distinct Form of Long-Term Memory in the Honeybee, Apis mellifera"	"neuroscience"	0	"neuroscience"	0	4
963	"Why Do Bedouins Wear Black Robes in Hot Deserts?"	"biology"	1	"bio_env"	0	1
1995	"Nanoscale Optical Dielectric Rod Antenna for On-Chip Interconnecting Networks"	"exact_eng"	0	"exact_eng"	0	2
687	"Getting to the Root of Fine Motor Skill Performance in Dentistry: Brain Activity During Dental Tasks in a Virtual Reality Haptic Simulation"	"medicine"	1	"medicine"	0	3
2548	"Quantitative and qualitative aspects of steady state erythropoiesis induced in protein-starved rats by long-term erythropoietin injection."	"medicine"	0	"medicine"	0	3
2039	"A 3.3 mW K-Band 0.18-$\mu$ m 1P6M CMOS Active Bandpass Filter Using Complementary Current-Reuse Pair"	"exact_eng"	0	"exact_eng"	0	2
630	"Alphabet Poems: A Brief History"	"humanities"	1	"neuroscience"	0	4
3110	"Dissociation of egocentric and allocentric coding of space in visual search after right middle cerebral artery stroke"	"neuroscience"	0	"neuroscience"	0	4
2252	"Complications in laparoscopic adrenalectomy: the value of experience"	"medicine"	0	"medicine"	0	3
1846	"Pelagic fish distribution and ontogenetic vertical migration in common mesopelagic species off Lützow-Holm Bay (Indian Ocean sector, Southern Ocean) during austral summer"	"bio_env"	0	"bio_env"	0	1
2024	"An EDGE/GSM Quad-Band CMOS Power Amplifier"	"exact_eng"	0	"exact_eng"	0	2
916	"The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound"	"psychology"	1	"neuroscience"	0	4
2937	"Predictive information and error processing: the role of medial-frontal cortex during motor control."	"neuroscience"	0	"neuroscience"	0	4
1575	"Auctioneer's Jaw: A Case of Occupational Oromandibular Hemidystonia."	"medicine"	1	"medicine"	0	3
2155	"Multiple myeloma patients receiving pre-emptive donor lymphocyte infusion after partial T-cell-depleted allogeneic stem cell transplantation show a long progression-free survival"	"medicine"	0	"medicine"	0	3
1471	"Legal medicine at Harvard University"	"humanities"	1	"medicine"	0	3
2200	"CASE REPORT: Refractory Pancreatitis Secondary to Ruptured Hepatocellular Carcinoma into the Common Bile Duct"	"medicine"	0	"medicine"	0	3
